Partno,Judgement1,Word Pair,Judged Value,Recall,COS,LSA ,FSG
109,associative,Drum_Band,80,0,0.640602285,0.392304,0.167
110,associative,Drum_Band,100,1,0.640602285,0.392304,0.167
111,associative,Drum_Band,80,1,0.640602285,0.392304,0.167
112,associative,Drum_Band,35,1,0.640602285,0.392304,0.167
1,thematic,Hatchet_Knife,5,NA,0.515114401,0.339348,0.087
2,thematic,Hatchet_Knife,NA,NA,0.515114401,0.339348,0.087
3,thematic,Hatchet_Knife,NA,NA,0.515114401,0.339348,0.087
4,thematic,Hatchet_Knife,40,1,0.515114401,0.339348,0.087
5,thematic,Hatchet_Knife,99,0,0.515114401,0.339348,0.087
6,thematic,Hatchet_Knife,2,0,0.515114401,0.339348,0.087
7,thematic,Hatchet_Knife,60,1,0.515114401,0.339348,0.087
8,thematic,Hatchet_Knife,5,1,0.515114401,0.339348,0.087
9,thematic,Hatchet_Knife,18,1,0.515114401,0.339348,0.087
10,thematic,Hatchet_Knife,50,1,0.515114401,0.339348,0.087
11,thematic,Hatchet_Knife,90,1,0.515114401,0.339348,0.087
12,thematic,Hatchet_Knife,40,0,0.515114401,0.339348,0.087
13,thematic,Hatchet_Knife,50,1,0.515114401,0.339348,0.087
14,thematic,Hatchet_Knife,90,1,0.515114401,0.339348,0.087
15,thematic,Hatchet_Knife,60,0,0.515114401,0.339348,0.087
16,thematic,Hatchet_Knife,30,1,0.515114401,0.339348,0.087
17,thematic,Hatchet_Knife,50,1,0.515114401,0.339348,0.087
18,thematic,Hatchet_Knife,25,0,0.515114401,0.339348,0.087
19,thematic,Hatchet_Knife,75,0,0.515114401,0.339348,0.087
20,thematic,Hatchet_Knife,90,1,0.515114401,0.339348,0.087
21,thematic,Hatchet_Knife,NA,NA,0.515114401,0.339348,0.087
22,thematic,Hatchet_Knife,95,1,0.515114401,0.339348,0.087
23,thematic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
24,thematic,Hatchet_Knife,30,1,0.515114401,0.339348,0.087
25,thematic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
26,thematic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
27,thematic,Hatchet_Knife,NA,NA,0.515114401,0.339348,0.087
28,thematic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
29,thematic,Hatchet_Knife,30,1,0.515114401,0.339348,0.087
30,thematic,Hatchet_Knife,80,NA,0.515114401,0.339348,0.087
31,thematic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
32,thematic,Hatchet_Knife,56,0,0.515114401,0.339348,0.087
33,thematic,Hatchet_Knife,60,1,0.515114401,0.339348,0.087
34,thematic,Hatchet_Knife,20,1,0.515114401,0.339348,0.087
35,thematic,Hatchet_Knife,NA,0,0.515114401,0.339348,0.087
36,thematic,Hatchet_Knife,60,1,0.515114401,0.339348,0.087
37,thematic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
38,thematic,Hatchet_Knife,70,0,0.515114401,0.339348,0.087
39,thematic,Hatchet_Knife,25,0,0.515114401,0.339348,0.087
40,thematic,Hatchet_Knife,60,0,0.515114401,0.339348,0.087
41,thematic,Hatchet_Knife,70,0,0.515114401,0.339348,0.087
42,thematic,Hatchet_Knife,100,1,0.515114401,0.339348,0.087
43,thematic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
44,thematic,Hatchet_Knife,NA,1,0.515114401,0.339348,0.087
45,thematic,Hatchet_Knife,40,1,0.515114401,0.339348,0.087
46,semantic,Hatchet_Knife,15,1,0.515114401,0.339348,0.087
47,semantic,Hatchet_Knife,20,1,0.515114401,0.339348,0.087
48,semantic,Hatchet_Knife,50,1,0.515114401,0.339348,0.087
49,semantic,Hatchet_Knife,30,0,0.515114401,0.339348,0.087
50,semantic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
51,semantic,Hatchet_Knife,75,1,0.515114401,0.339348,0.087
52,semantic,Hatchet_Knife,70,1,0.515114401,0.339348,0.087
53,semantic,Hatchet_Knife,50,0,0.515114401,0.339348,0.087
54,semantic,Hatchet_Knife,95,1,0.515114401,0.339348,0.087
55,semantic,Hatchet_Knife,50,0,0.515114401,0.339348,0.087
56,semantic,Hatchet_Knife,0,1,0.515114401,0.339348,0.087
57,semantic,Hatchet_Knife,30,1,0.515114401,0.339348,0.087
58,semantic,Hatchet_Knife,98,1,0.515114401,0.339348,0.087
59,semantic,Hatchet_Knife,70,1,0.515114401,0.339348,0.087
60,semantic,Hatchet_Knife,70,1,0.515114401,0.339348,0.087
61,semantic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
62,semantic,Hatchet_Knife,40,1,0.515114401,0.339348,0.087
63,semantic,Hatchet_Knife,100,1,0.515114401,0.339348,0.087
64,semantic,Hatchet_Knife,25,1,0.515114401,0.339348,0.087
65,semantic,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
66,semantic,Hatchet_Knife,60,1,0.515114401,0.339348,0.087
67,semantic,Hatchet_Knife,30,1,0.515114401,0.339348,0.087
68,semantic,Hatchet_Knife,100,1,0.515114401,0.339348,0.087
69,semantic,Hatchet_Knife,50,0,0.515114401,0.339348,0.087
70,associative,Hatchet_Knife,50,1,0.515114401,0.339348,0.087
71,associative,Hatchet_Knife,65,0,0.515114401,0.339348,0.087
72,associative,Hatchet_Knife,20,1,0.515114401,0.339348,0.087
73,associative,Hatchet_Knife,40,1,0.515114401,0.339348,0.087
74,associative,Hatchet_Knife,50,0,0.515114401,0.339348,0.087
75,associative,Hatchet_Knife,50,1,0.515114401,0.339348,0.087
76,associative,Hatchet_Knife,70,1,0.515114401,0.339348,0.087
77,associative,Hatchet_Knife,40,1,0.515114401,0.339348,0.087
78,associative,Hatchet_Knife,75,1,0.515114401,0.339348,0.087
79,associative,Hatchet_Knife,10,0,0.515114401,0.339348,0.087
80,associative,Hatchet_Knife,0,0,0.515114401,0.339348,0.087
81,associative,Hatchet_Knife,40,1,0.515114401,0.339348,0.087
82,associative,Hatchet_Knife,10,1,0.515114401,0.339348,0.087
83,associative,Hatchet_Knife,100,1,0.515114401,0.339348,0.087
84,associative,Hatchet_Knife,NA,NA,0.515114401,0.339348,0.087
85,associative,Hatchet_Knife,20,0,0.515114401,0.339348,0.087
86,associative,Hatchet_Knife,65,0,0.515114401,0.339348,0.087
87,associative,Hatchet_Knife,75,1,0.515114401,0.339348,0.087
88,associative,Hatchet_Knife,70,1,0.515114401,0.339348,0.087
89,associative,Hatchet_Knife,70,1,0.515114401,0.339348,0.087
90,associative,Hatchet_Knife,56,1,0.515114401,0.339348,0.087
91,associative,Hatchet_Knife,90,1,0.515114401,0.339348,0.087
92,associative,Hatchet_Knife,55,1,0.515114401,0.339348,0.087
93,associative,Hatchet_Knife,NA,0,0.515114401,0.339348,0.087
94,associative,Hatchet_Knife,80,1,0.515114401,0.339348,0.087
95,associative,Hatchet_Knife,60,1,0.515114401,0.339348,0.087
96,associative,Hatchet_Knife,90,1,0.515114401,0.339348,0.087
97,associative,Hatchet_Knife,75,0,0.515114401,0.339348,0.087
98,associative,Hatchet_Knife,NA,1,0.515114401,0.339348,0.087
99,associative,Hatchet_Knife,25,0,0.515114401,0.339348,0.087
100,associative,Hatchet_Knife,100,1,0.515114401,0.339348,0.087
101,associative,Hatchet_Knife,60,0,0.515114401,0.339348,0.087
102,associative,Hatchet_Knife,50,0,0.515114401,0.339348,0.087
103,associative,Hatchet_Knife,60,0,0.515114401,0.339348,0.087
104,associative,Hatchet_Knife,NA,0,0.515114401,0.339348,0.087
105,associative,Hatchet_Knife,55,1,0.515114401,0.339348,0.087
106,associative,Hatchet_Knife,NA,NA,0.515114401,0.339348,0.087
107,associative,Hatchet_Knife,12,1,0.515114401,0.339348,0.087
108,associative,Hatchet_Knife,4,1,0.515114401,0.339348,0.087
109,associative,Hatchet_Knife,50,NA,0.515114401,0.339348,0.087
110,associative,Hatchet_Knife,100,1,0.515114401,0.339348,0.087
111,associative,Hatchet_Knife,70,1,0.515114401,0.339348,0.087
112,associative,Hatchet_Knife,5,1,0.515114401,0.339348,0.087
1,thematic,Hip_Bone,5,1,0.383276267,0.506444,0.188
2,thematic,Hip_Bone,NA,NA,0.383276267,0.506444,0.188
3,thematic,Hip_Bone,80,NA,0.383276267,0.506444,0.188
4,thematic,Hip_Bone,57,1,0.383276267,0.506444,0.188
5,thematic,Hip_Bone,60,0,0.383276267,0.506444,0.188
6,thematic,Hip_Bone,50,1,0.383276267,0.506444,0.188
7,thematic,Hip_Bone,100,1,0.383276267,0.506444,0.188
8,thematic,Hip_Bone,25,1,0.383276267,0.506444,0.188
9,thematic,Hip_Bone,49,0,0.383276267,0.506444,0.188
10,thematic,Hip_Bone,60,0,0.383276267,0.506444,0.188
11,thematic,Hip_Bone,50,1,0.383276267,0.506444,0.188
12,thematic,Hip_Bone,100,0,0.383276267,0.506444,0.188
13,thematic,Hip_Bone,100,1,0.383276267,0.506444,0.188
14,thematic,Hip_Bone,100,1,0.383276267,0.506444,0.188
15,thematic,Hip_Bone,75,1,0.383276267,0.506444,0.188
16,thematic,Hip_Bone,70,1,0.383276267,0.506444,0.188
17,thematic,Hip_Bone,99,1,0.383276267,0.506444,0.188
18,thematic,Hip_Bone,50,1,0.383276267,0.506444,0.188
19,thematic,Hip_Bone,80,1,0.383276267,0.506444,0.188
20,thematic,Hip_Bone,90,1,0.383276267,0.506444,0.188
21,thematic,Hip_Bone,NA,NA,0.383276267,0.506444,0.188
22,thematic,Hip_Bone,60,1,0.383276267,0.506444,0.188
23,thematic,Hip_Bone,60,0,0.383276267,0.506444,0.188
24,thematic,Hip_Bone,50,1,0.383276267,0.506444,0.188
25,thematic,Hip_Bone,70,1,0.383276267,0.506444,0.188
26,thematic,Hip_Bone,75,1,0.383276267,0.506444,0.188
27,thematic,Hip_Bone,NA,NA,0.383276267,0.506444,0.188
28,thematic,Hip_Bone,40,1,0.383276267,0.506444,0.188
29,thematic,Hip_Bone,80,1,0.383276267,0.506444,0.188
30,thematic,Hip_Bone,70,1,0.383276267,0.506444,0.188
31,thematic,Hip_Bone,90,1,0.383276267,0.506444,0.188
32,thematic,Hip_Bone,65,1,0.383276267,0.506444,0.188
33,thematic,Hip_Bone,90,1,0.383276267,0.506444,0.188
34,thematic,Hip_Bone,90,0,0.383276267,0.506444,0.188
35,thematic,Hip_Bone,NA,1,0.383276267,0.506444,0.188
36,thematic,Hip_Bone,70,1,0.383276267,0.506444,0.188
37,thematic,Hip_Bone,90,1,0.383276267,0.506444,0.188
38,thematic,Hip_Bone,70,1,0.383276267,0.506444,0.188
39,thematic,Hip_Bone,60,1,0.383276267,0.506444,0.188
40,thematic,Hip_Bone,70,1,0.383276267,0.506444,0.188
41,thematic,Hip_Bone,70,0,0.383276267,0.506444,0.188
42,thematic,Hip_Bone,100,1,0.383276267,0.506444,0.188
43,thematic,Hip_Bone,70,1,0.383276267,0.506444,0.188
44,thematic,Hip_Bone,NA,0,0.383276267,0.506444,0.188
45,thematic,Hip_Bone,90,0,0.383276267,0.506444,0.188
46,semantic,Hip_Bone,55,1,0.383276267,0.506444,0.188
47,semantic,Hip_Bone,100,0,0.383276267,0.506444,0.188
48,semantic,Hip_Bone,90,1,0.383276267,0.506444,0.188
49,semantic,Hip_Bone,10,0,0.383276267,0.506444,0.188
50,semantic,Hip_Bone,60,0,0.383276267,0.506444,0.188
51,semantic,Hip_Bone,85,0,0.383276267,0.506444,0.188
52,semantic,Hip_Bone,75,1,0.383276267,0.506444,0.188
53,semantic,Hip_Bone,90,0,0.383276267,0.506444,0.188
54,semantic,Hip_Bone,80,1,0.383276267,0.506444,0.188
55,semantic,Hip_Bone,0,1,0.383276267,0.506444,0.188
56,semantic,Hip_Bone,0,0,0.383276267,0.506444,0.188
57,semantic,Hip_Bone,20,1,0.383276267,0.506444,0.188
58,semantic,Hip_Bone,90,1,0.383276267,0.506444,0.188
59,semantic,Hip_Bone,80,1,0.383276267,0.506444,0.188
60,semantic,Hip_Bone,80,0,0.383276267,0.506444,0.188
61,semantic,Hip_Bone,70,1,0.383276267,0.506444,0.188
62,semantic,Hip_Bone,60,1,0.383276267,0.506444,0.188
63,semantic,Hip_Bone,100,1,0.383276267,0.506444,0.188
64,semantic,Hip_Bone,25,0,0.383276267,0.506444,0.188
65,semantic,Hip_Bone,100,0,0.383276267,0.506444,0.188
66,semantic,Hip_Bone,80,1,0.383276267,0.506444,0.188
67,semantic,Hip_Bone,40,1,0.383276267,0.506444,0.188
68,semantic,Hip_Bone,100,1,0.383276267,0.506444,0.188
69,semantic,Hip_Bone,85,0,0.383276267,0.506444,0.188
70,associative,Hip_Bone,50,1,0.383276267,0.506444,0.188
71,associative,Hip_Bone,40,0,0.383276267,0.506444,0.188
72,associative,Hip_Bone,25,1,0.383276267,0.506444,0.188
73,associative,Hip_Bone,100,0,0.383276267,0.506444,0.188
74,associative,Hip_Bone,60,0,0.383276267,0.506444,0.188
75,associative,Hip_Bone,90,1,0.383276267,0.506444,0.188
76,associative,Hip_Bone,100,1,0.383276267,0.506444,0.188
77,associative,Hip_Bone,99,1,0.383276267,0.506444,0.188
78,associative,Hip_Bone,20,1,0.383276267,0.506444,0.188
79,associative,Hip_Bone,55,1,0.383276267,0.506444,0.188
80,associative,Hip_Bone,70,1,0.383276267,0.506444,0.188
81,associative,Hip_Bone,30,1,0.383276267,0.506444,0.188
82,associative,Hip_Bone,10,1,0.383276267,0.506444,0.188
83,associative,Hip_Bone,100,0,0.383276267,0.506444,0.188
84,associative,Hip_Bone,NA,NA,0.383276267,0.506444,0.188
85,associative,Hip_Bone,10,1,0.383276267,0.506444,0.188
86,associative,Hip_Bone,85,0,0.383276267,0.506444,0.188
87,associative,Hip_Bone,60,1,0.383276267,0.506444,0.188
88,associative,Hip_Bone,100,1,0.383276267,0.506444,0.188
89,associative,Hip_Bone,90,1,0.383276267,0.506444,0.188
90,associative,Hip_Bone,35,1,0.383276267,0.506444,0.188
91,associative,Hip_Bone,70,0,0.383276267,0.506444,0.188
92,associative,Hip_Bone,75,1,0.383276267,0.506444,0.188
93,associative,Hip_Bone,NA,0,0.383276267,0.506444,0.188
94,associative,Hip_Bone,100,1,0.383276267,0.506444,0.188
95,associative,Hip_Bone,70,1,0.383276267,0.506444,0.188
96,associative,Hip_Bone,60,0,0.383276267,0.506444,0.188
97,associative,Hip_Bone,80,1,0.383276267,0.506444,0.188
98,associative,Hip_Bone,NA,1,0.383276267,0.506444,0.188
99,associative,Hip_Bone,80,0,0.383276267,0.506444,0.188
100,associative,Hip_Bone,75,1,0.383276267,0.506444,0.188
101,associative,Hip_Bone,40,1,0.383276267,0.506444,0.188
102,associative,Hip_Bone,40,0,0.383276267,0.506444,0.188
103,associative,Hip_Bone,40,0,0.383276267,0.506444,0.188
104,associative,Hip_Bone,NA,1,0.383276267,0.506444,0.188
105,associative,Hip_Bone,70,1,0.383276267,0.506444,0.188
106,associative,Hip_Bone,NA,NA,0.383276267,0.506444,0.188
107,associative,Hip_Bone,92,1,0.383276267,0.506444,0.188
108,associative,Hip_Bone,5,1,0.383276267,0.506444,0.188
109,associative,Hip_Bone,80,1,0.383276267,0.506444,0.188
110,associative,Hip_Bone,100,1,0.383276267,0.506444,0.188
111,associative,Hip_Bone,80,1,0.383276267,0.506444,0.188
112,associative,Hip_Bone,50,0,0.383276267,0.506444,0.188
1,thematic,Doctor_Nurse,8,1,0.438698918,0.366236,0.379
2,thematic,Doctor_Nurse,NA,NA,0.438698918,0.366236,0.379
3,thematic,Doctor_Nurse,100,NA,0.438698918,0.366236,0.379
4,thematic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
5,thematic,Doctor_Nurse,99,0,0.438698918,0.366236,0.379
6,thematic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
7,thematic,Doctor_Nurse,70,1,0.438698918,0.366236,0.379
8,thematic,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
9,thematic,Doctor_Nurse,93,1,0.438698918,0.366236,0.379
10,thematic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
11,thematic,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
12,thematic,Doctor_Nurse,20,0,0.438698918,0.366236,0.379
13,thematic,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
14,thematic,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
15,thematic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
16,thematic,Doctor_Nurse,70,1,0.438698918,0.366236,0.379
17,thematic,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
18,thematic,Doctor_Nurse,65,1,0.438698918,0.366236,0.379
19,thematic,Doctor_Nurse,85,1,0.438698918,0.366236,0.379
20,thematic,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
21,thematic,Doctor_Nurse,NA,NA,0.438698918,0.366236,0.379
22,thematic,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
23,thematic,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
24,thematic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
25,thematic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
26,thematic,Doctor_Nurse,85,1,0.438698918,0.366236,0.379
27,thematic,Doctor_Nurse,NA,NA,0.438698918,0.366236,0.379
28,thematic,Doctor_Nurse,70,1,0.438698918,0.366236,0.379
29,thematic,Doctor_Nurse,70,0,0.438698918,0.366236,0.379
30,thematic,Doctor_Nurse,75,1,0.438698918,0.366236,0.379
31,thematic,Doctor_Nurse,95,1,0.438698918,0.366236,0.379
32,thematic,Doctor_Nurse,97,1,0.438698918,0.366236,0.379
33,thematic,Doctor_Nurse,95,1,0.438698918,0.366236,0.379
34,thematic,Doctor_Nurse,60,1,0.438698918,0.366236,0.379
35,thematic,Doctor_Nurse,NA,1,0.438698918,0.366236,0.379
36,thematic,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
37,thematic,Doctor_Nurse,95,1,0.438698918,0.366236,0.379
38,thematic,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
39,thematic,Doctor_Nurse,90,0,0.438698918,0.366236,0.379
40,thematic,Doctor_Nurse,95,1,0.438698918,0.366236,0.379
41,thematic,Doctor_Nurse,80,0,0.438698918,0.366236,0.379
42,thematic,Doctor_Nurse,95,1,0.438698918,0.366236,0.379
43,thematic,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
44,thematic,Doctor_Nurse,NA,1,0.438698918,0.366236,0.379
45,thematic,Doctor_Nurse,90,0,0.438698918,0.366236,0.379
46,semantic,Doctor_Nurse,25,1,0.438698918,0.366236,0.379
47,semantic,Doctor_Nurse,50,1,0.438698918,0.366236,0.379
48,semantic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
49,semantic,Doctor_Nurse,50,1,0.438698918,0.366236,0.379
50,semantic,Doctor_Nurse,75,1,0.438698918,0.366236,0.379
51,semantic,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
52,semantic,Doctor_Nurse,70,1,0.438698918,0.366236,0.379
53,semantic,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
54,semantic,Doctor_Nurse,60,0,0.438698918,0.366236,0.379
55,semantic,Doctor_Nurse,30,1,0.438698918,0.366236,0.379
56,semantic,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
57,semantic,Doctor_Nurse,60,1,0.438698918,0.366236,0.379
58,semantic,Doctor_Nurse,85,1,0.438698918,0.366236,0.379
59,semantic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
60,semantic,Doctor_Nurse,50,0,0.438698918,0.366236,0.379
61,semantic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
62,semantic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
63,semantic,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
64,semantic,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
65,semantic,Doctor_Nurse,70,1,0.438698918,0.366236,0.379
66,semantic,Doctor_Nurse,85,1,0.438698918,0.366236,0.379
67,semantic,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
68,semantic,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
69,semantic,Doctor_Nurse,75,1,0.438698918,0.366236,0.379
70,associative,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
71,associative,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
72,associative,Doctor_Nurse,50,1,0.438698918,0.366236,0.379
73,associative,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
74,associative,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
75,associative,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
76,associative,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
77,associative,Doctor_Nurse,95,1,0.438698918,0.366236,0.379
78,associative,Doctor_Nurse,75,1,0.438698918,0.366236,0.379
79,associative,Doctor_Nurse,60,1,0.438698918,0.366236,0.379
80,associative,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
81,associative,Doctor_Nurse,48,1,0.438698918,0.366236,0.379
82,associative,Doctor_Nurse,50,1,0.438698918,0.366236,0.379
83,associative,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
84,associative,Doctor_Nurse,NA,NA,0.438698918,0.366236,0.379
85,associative,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
86,associative,Doctor_Nurse,85,1,0.438698918,0.366236,0.379
87,associative,Doctor_Nurse,95,1,0.438698918,0.366236,0.379
88,associative,Doctor_Nurse,80,0,0.438698918,0.366236,0.379
89,associative,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
90,associative,Doctor_Nurse,89,1,0.438698918,0.366236,0.379
91,associative,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
92,associative,Doctor_Nurse,72,1,0.438698918,0.366236,0.379
93,associative,Doctor_Nurse,NA,1,0.438698918,0.366236,0.379
94,associative,Doctor_Nurse,100,NA,0.438698918,0.366236,0.379
95,associative,Doctor_Nurse,95,1,0.438698918,0.366236,0.379
96,associative,Doctor_Nurse,75,1,0.438698918,0.366236,0.379
97,associative,Doctor_Nurse,80,0,0.438698918,0.366236,0.379
98,associative,Doctor_Nurse,NA,0,0.438698918,0.366236,0.379
99,associative,Doctor_Nurse,20,0,0.438698918,0.366236,0.379
100,associative,Doctor_Nurse,50,0,0.438698918,0.366236,0.379
101,associative,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
102,associative,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
103,associative,Doctor_Nurse,30,0,0.438698918,0.366236,0.379
104,associative,Doctor_Nurse,NA,1,0.438698918,0.366236,0.379
105,associative,Doctor_Nurse,80,1,0.438698918,0.366236,0.379
106,associative,Doctor_Nurse,NA,NA,0.438698918,0.366236,0.379
107,associative,Doctor_Nurse,84,1,0.438698918,0.366236,0.379
108,associative,Doctor_Nurse,30,1,0.438698918,0.366236,0.379
109,associative,Doctor_Nurse,70,1,0.438698918,0.366236,0.379
110,associative,Doctor_Nurse,100,1,0.438698918,0.366236,0.379
111,associative,Doctor_Nurse,90,1,0.438698918,0.366236,0.379
112,associative,Doctor_Nurse,50,1,0.438698918,0.366236,0.379
1,thematic,Wrist_Arm,6,NA,0.466881525,0.630268,0.155
2,thematic,Wrist_Arm,NA,NA,0.466881525,0.630268,0.155
3,thematic,Wrist_Arm,NA,NA,0.466881525,0.630268,0.155
4,thematic,Wrist_Arm,59,1,0.466881525,0.630268,0.155
5,thematic,Wrist_Arm,99,0,0.466881525,0.630268,0.155
6,thematic,Wrist_Arm,2,1,0.466881525,0.630268,0.155
7,thematic,Wrist_Arm,70,1,0.466881525,0.630268,0.155
8,thematic,Wrist_Arm,50,1,0.466881525,0.630268,0.155
9,thematic,Wrist_Arm,85,1,0.466881525,0.630268,0.155
10,thematic,Wrist_Arm,50,1,0.466881525,0.630268,0.155
11,thematic,Wrist_Arm,50,1,0.466881525,0.630268,0.155
12,thematic,Wrist_Arm,100,1,0.466881525,0.630268,0.155
13,thematic,Wrist_Arm,100,1,0.466881525,0.630268,0.155
14,thematic,Wrist_Arm,95,1,0.466881525,0.630268,0.155
15,thematic,Wrist_Arm,60,0,0.466881525,0.630268,0.155
16,thematic,Wrist_Arm,80,1,0.466881525,0.630268,0.155
17,thematic,Wrist_Arm,100,1,0.466881525,0.630268,0.155
18,thematic,Wrist_Arm,30,1,0.466881525,0.630268,0.155
19,thematic,Wrist_Arm,85,1,0.466881525,0.630268,0.155
20,thematic,Wrist_Arm,80,1,0.466881525,0.630268,0.155
21,thematic,Wrist_Arm,NA,NA,0.466881525,0.630268,0.155
22,thematic,Wrist_Arm,100,1,0.466881525,0.630268,0.155
23,thematic,Wrist_Arm,80,1,0.466881525,0.630268,0.155
24,thematic,Wrist_Arm,50,1,0.466881525,0.630268,0.155
25,thematic,Wrist_Arm,40,1,0.466881525,0.630268,0.155
26,thematic,Wrist_Arm,95,1,0.466881525,0.630268,0.155
27,thematic,Wrist_Arm,NA,NA,0.466881525,0.630268,0.155
28,thematic,Wrist_Arm,90,1,0.466881525,0.630268,0.155
29,thematic,Wrist_Arm,80,1,0.466881525,0.630268,0.155
30,thematic,Wrist_Arm,70,1,0.466881525,0.630268,0.155
31,thematic,Wrist_Arm,100,0,0.466881525,0.630268,0.155
32,thematic,Wrist_Arm,76,1,0.466881525,0.630268,0.155
